"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-06","Newfoundland and Labrador","2016A000210","Employment rate","Males","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063015","2.9.2.1.1.1","45.5","","","","1"
"2020-06","Newfoundland and Labrador","2016A000210","Employment rate","Females","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063024","2.9.3.1.1.1","45.7","","","","1"
"2020-06","Prince Edward Island","2016A000211","Population","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063196","3.1.2.1.1.1","64.9","","","","1"
"2020-06","Prince Edward Island","2016A000211","Population","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063205","3.1.3.1.1.1","67.5","","","","1"
"2020-06","Prince Edward Island","2016A000211","Labour force","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063197","3.2.2.1.1.1","43.9","","","","1"
"2020-06","Prince Edward Island","2016A000211","Labour force","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063206","3.2.3.1.1.1","43.1","","","","1"
"2020-06","Prince Edward Island","2016A000211","Employment","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063198","3.3.2.1.1.1","39.7","","","","1"
"2020-06","Prince Edward Island","2016A000211","Employment","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063207","3.3.3.1.1.1","35.0","","","","1"
"2020-06","Prince Edward Island","2016A000211","Full-time employment","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063199","3.4.2.1.1.1","35.6","","","","1"
"2020-06","Prince Edward Island","2016A000211","Full-time employment","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063208","3.4.3.1.1.1","28.6","","","","1"
"2020-06","Prince Edward Island","2016A000211","Part-time employment ","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063200","3.5.2.1.1.1","4.1","","","","1"
"2020-06","Prince Edward Island","2016A000211","Part-time employment ","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063209","3.5.3.1.1.1","6.4","","","","1"
"2020-06","Prince Edward Island","2016A000211","Unemployment","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063201","3.6.2.1.1.1","4.2","","","","1"
"2020-06","Prince Edward Island","2016A000211","Unemployment","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063210","3.6.3.1.1.1","8.1","","","","1"
"2020-06","Prince Edward Island","2016A000211","Unemployment rate","Males","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063202","3.7.2.1.1.1","9.6","","","","1"
"2020-06","Prince Edward Island","2016A000211","Unemployment rate","Females","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063211","3.7.3.1.1.1","18.8","","","","1"
"2020-06","Prince Edward Island","2016A000211","Participation rate","Males","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063203","3.8.2.1.1.1","67.6","","","","1"
"2020-06","Prince Edward Island","2016A000211","Participation rate","Females","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063212","3.8.3.1.1.1","63.9","","","","1"
"2020-06","Prince Edward Island","2016A000211","Employment rate","Males","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063204","3.9.2.1.1.1","61.2","","","","1"
"2020-06","Prince Edward Island","2016A000211","Employment rate","Females","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063213","3.9.3.1.1.1","51.9","","","","1"
"2020-06","Nova Scotia","2016A000212","Population","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063385","4.1.2.1.1.1","393.1","","","","1"
"2020-06","Nova Scotia","2016A000212","Population","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063394","4.1.3.1.1.1","420.4","","","","1"
"2020-06","Nova Scotia","2016A000212","Labour force","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063386","4.2.2.1.1.1","254.8","","","","1"
"2020-06","Nova Scotia","2016A000212","Labour force","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063395","4.2.3.1.1.1","242.9","","","","1"
"2020-06","Nova Scotia","2016A000212","Employment","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063387","4.3.2.1.1.1","219.7","","","","1"
"2020-06","Nova Scotia","2016A000212","Employment","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063396","4.3.3.1.1.1","209.6","","","","1"
"2020-06","Nova Scotia","2016A000212","Full-time employment","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063388","4.4.2.1.1.1","193.8","","","","1"
"2020-06","Nova Scotia","2016A000212","Full-time employment","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063397","4.4.3.1.1.1","162.7","","","","1"
"2020-06","Nova Scotia","2016A000212","Part-time employment ","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063389","4.5.2.1.1.1","25.9","","","","1"
"2020-06","Nova Scotia","2016A000212","Part-time employment ","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063398","4.5.3.1.1.1","46.9","","","","1"
"2020-06","Nova Scotia","2016A000212","Unemployment","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063390","4.6.2.1.1.1","35.1","","","","1"
"2020-06","Nova Scotia","2016A000212","Unemployment","Females","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063399","4.6.3.1.1.1","33.2","","","","1"
"2020-06","Nova Scotia","2016A000212","Unemployment rate","Males","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063391","4.7.2.1.1.1","13.8","","","","1"
"2020-06","Nova Scotia","2016A000212","Unemployment rate","Females","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063400","4.7.3.1.1.1","13.7","","","","1"
"2020-06","Nova Scotia","2016A000212","Participation rate","Males","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063392","4.8.2.1.1.1","64.8","","","","1"
"2020-06","Nova Scotia","2016A000212","Participation rate","Females","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063401","4.8.3.1.1.1","57.8","","","","1"
"2020-06","Nova Scotia","2016A000212","Employment rate","Males","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063393","4.9.2.1.1.1","55.9","","","","1"
"2020-06","Nova Scotia","2016A000212","Employment rate","Females","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063402","4.9.3.1.1.1","49.9","","","","1"
"2020-06","New Brunswick","2016A000213","Population","Males","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063574","5.1.2.1.1.1","316.8","","","","1"
